stimulus,trustworthy,attractive,dominant,smart,age,gender,weight,typical,happy,familiar,outgoing,memorable,well-groomed,long-haired,smug,dorky,skin-color,hair-color,alert,cute,privileged,liberal,asian,middle-eastern,hispanic,islander,native,black,white,looks-like-you,gay,electable,godly,outdoors
835,37.08139535,28.71794872,53.51219512,37.91428571,50.62857143,54.15625,58.88888889,30.30769231,25.37142857,27.23684211,24.64705882,43.41025641,54.22222222,30.18181818,45.25641026,49.74285714,33.10526316,77.21621622,32.72972973,19,40.81081081,54.13157895,11.33333333,44.34146341,45.42857143,15.29411765,28.28947368,7.236842105,70.51351351,12.55,57.90909091,32.05405405,53.22857143,86.38461538
836,76.76744186,48.07692308,27.11428571,67.37837838,29.14705882,34.09090909,55.075,48.79487179,82.76315789,35.5,71.4,50.02777778,69,39.66666667,25,53.71794872,50.5,68.97222222,62.55882353,52,40.76470588,74.30952381,77.76923077,26.53846154,42.91666667,72.72222222,61.83783784,25.27777778,9.333333333,11.29411765,50.88888889,40.625,55.57142857,95.16216216
837,71,51.43243243,44.07894737,67.6744186,52.75675676,79.55555556,49.78125,48.23076923,77.13888889,32.78125,71.15789474,43.1025641,74.94736842,17.94736842,35.62857143,34.60526316,28.05555556,27.26315789,55.2,39.38888889,56.08333333,52.73170732,67.62162162,31.89189189,39.81578947,61.60606061,51.41666667,9.194444444,42.94285714,18.43243243,31.37142857,64.18918919,57.2,84.6
838,57.3902439,67.13157895,50.05263158,62.61764706,30.87878788,14.43243243,52.32352941,51.17142857,43.6744186,40.68421053,47.43243243,42.81578947,80.88571429,79.775,41.02777778,21.26315789,26.2,67.56756757,55.79411765,57.73684211,55.23529412,65.05263158,75.51282051,47.75675676,55.11428571,59.52631579,56.58536585,11.71052632,24.21621622,16.02631579,26.76923077,60.74285714,54.25714286,78.64705882
839,61.19512195,44.28571429,45.82352941,62.32432432,51.83333333,86.75,42.64864865,57.17142857,76.27777778,41.77142857,70.90625,43.56756757,32,15.575,36.14705882,45.97619048,24.96875,67.37142857,63.02941176,28.15384615,63.02564103,46.54761905,4.435897436,13.64864865,21,7.111111111,8.594594595,5.823529412,89.22222222,18.65714286,36.57142857,50.11764706,54.68571429,7.684210526
840,60.06896552,77.9,30.44444444,56.4,21.61538462,10.13513514,33.71428571,39.66666667,49.65789474,34.125,49.32352941,58.07142857,88.55555556,80.07894737,52.88888889,13.68292683,17.56410256,92.34375,56.48571429,69.5,58.22222222,65.97619048,94.425,16.16216216,7.810810811,53.97222222,27.18421053,7.184210526,8.157894737,8.694444444,22.925,35.28571429,55,78.30769231
841,57.94936709,53.42857143,45.75,47.625,31.21621622,71.5,37.38888889,54,58.21621622,39.75675676,53.96969697,37.41025641,58.55263158,26.16216216,43.34285714,33.48648649,20.25,84.51428571,57.94117647,43.83333333,55.97142857,59.08888889,27.39534884,40.51162791,51.65789474,27.1025641,30.11111111,9.057142857,70.08333333,26.58823529,38.94736842,45.65714286,49.69444444,92.78787879
842,54.10588235,66.37142857,44.575,55.5,23.23529412,65.22857143,34.69444444,44.63888889,54.88571429,38.64864865,54.78378378,43.68181818,82.21621622,23.81818182,66.89473684,27.88888889,17.35294118,91.48571429,64,52.14705882,64.57894737,60.84615385,35.75675676,47.82926829,51.48648649,35.41666667,35.21212121,8.705882353,61.83333333,22.94444444,59.23684211,42.91666667,44.81081081,16.70588235
843,63.92857143,73.70588235,49.9,60.10526316,31.35135135,10.32352941,41.24242424,61.9375,70.07692308,52.4,68.57142857,46.55555556,91.23529412,73.2,48.48648649,17.85294118,25.55263158,70.66666667,67.42105263,63.55555556,75.20512821,44.34782609,7.351351351,24.5,35.30769231,10.94594595,16,3.621621622,87.02857143,25,26.54285714,67.15,65.16666667,24.45714286
844,81.14117647,58.45945946,20.07692308,50.51351351,5.447368421,27.31428571,56.14285714,58.56756757,33.18181818,31.2972973,37.54545455,43.33333333,76.02941176,44.875,22.47222222,17.81578947,26.28947368,92.325,60.90625,73.7027027,39.31428571,57.2,92.575,14.85714286,9.454545455,57.94444444,39.32352941,3.973684211,8.102564103,6.363636364,12.46153846,6.085714286,57.91111111,64.16666667
845,77.2183908,45.89189189,19.11904762,40.21621622,1.674418605,55.51351351,65.97222222,32.61764706,26.75,27.88571429,33.70588235,55.8974359,68.72972973,23.08108108,22.51515152,38.08333333,13.775,15.79411765,44.77777778,59.23684211,42.5,52,48.74358974,20.02439024,16.71052632,43.57142857,26.10526316,4.875,48.25714286,7.84375,14.02857143,7.275,52.11428571,29.23529412
846,73.06024096,44.83333333,39.02564103,71.88571429,34.7826087,42.30769231,58.63888889,48.66666667,71.77142857,34.35294118,65.65714286,37.27777778,70.13157895,32.5952381,32.86486486,54.15384615,28.51351351,76.81081081,54.58536585,41.36842105,49.3125,71.25,78.86842105,31.67567568,22.34210526,60.56756757,49.57142857,4.342857143,22.10526316,15.80555556,55.6969697,49.73684211,50.41666667,91.54054054
847,61.01176471,40.68571429,38.5952381,55.68571429,38.1627907,70.13157895,62.87179487,47.48571429,76.80555556,31.10810811,65.92105263,40.05714286,40.84615385,20.02857143,34.71428571,52.02702703,20.17073171,86.12820513,60.26470588,30.81081081,54.58333333,64.73809524,10.36842105,44.84210526,42.4047619,26.47222222,35.22222222,6.918918919,73.42857143,22.11764706,58.21621622,39.15384615,49.58823529,79.51515152
848,64.95121951,44.64705882,36.30232558,71.8974359,38.75,66.86111111,36.70731707,48.45945946,76.94285714,31.26315789,69.55882353,40.05882353,71.35135135,23.97297297,42.34285714,36.20454545,32.21621622,88.05555556,65.25714286,46.67567568,50.65714286,63.42857143,90.0952381,13.66666667,10.82857143,59.28125,43.28205128,4.181818182,9.421052632,9.558823529,50.88571429,52.97560976,49.37142857,46.32352941
849,46.51111111,26.575,58.77142857,65.56410256,63.10869565,86.23076923,66.3030303,66.83333333,53.51428571,40.33333333,52.65714286,37.45945946,69.48717949,12.53846154,46.28571429,34.89473684,19.28947368,15.72222222,56.44444444,15.89473684,77.77777778,21.52777778,2.564102564,14.34285714,15.90243902,7.763157895,5.8,2.657894737,93.22857143,14.40540541,26.81081081,76.7027027,73.87878788,60.15789474
850,42.98809524,44.56410256,66.94736842,49.67647059,35.11627907,87.27906977,47.32432432,55.58974359,24.8,33.29411765,26.28571429,43.17647059,49.19047619,3.925,54.02941176,21.61764706,25.76315789,73.36111111,45.13157895,29.12820513,48.925,47.75675676,16.72222222,69.31428571,56.78947368,22.62857143,15.45714286,9.026315789,67.02702703,21,31.23684211,38.15384615,37.7027027,14.7027027
851,58.70930233,39.66666667,53.08333333,70.11764706,45.32608696,85.57142857,55.31428571,64.3030303,56.28125,35.11764706,50.63888889,34.92105263,50.47368421,17.35135135,56.64102564,40.23684211,25.28205128,58.65714286,54.03030303,30.6969697,60.51351351,41.17142857,3.694444444,24.43243243,30.71794872,14.23076923,15.31578947,4.512195122,89.82857143,20,38.7027027,57.05555556,60.74418605,79
852,35.4,46.88571429,65.58333333,52.27272727,31.15384615,77.57142857,28.91176471,50.58064516,26.30555556,43.85714286,35.30555556,45.42857143,72.15789474,20.63888889,68.94736842,38.45945946,15.67567568,87.08108108,47.73529412,34.97297297,68.62857143,43.31578947,14.1,40.89473684,40.88888889,19.05555556,24.69444444,7.125,77.02564103,23.41935484,40.95,53.30555556,40.93939394,7.882352941
853,65.09302326,44.78378378,40.20588235,59.86486486,38.70454545,72.925,56.57142857,58.25714286,71.41666667,45.24324324,67.81081081,34.53125,65.33333333,27.54285714,28.80555556,38.43243243,15.05128205,49.31428571,60.89473684,32.67567568,67.51428571,44.32352941,4.432432432,23.41666667,30.33333333,8.676470588,15.47222222,3.142857143,87.90909091,27.02702703,44.65789474,65.84615385,63.05882353,92.76315789
854,63.46236559,66.97368421,35.51428571,56,35.10869565,12.76315789,30.63636364,63.66666667,77.26470588,40.20588235,70.625,46.40540541,77.5,72.5,27.97297297,26.55882353,15.47222222,22.41666667,55.97368421,60.57894737,65.64864865,44.63157895,6.538461538,13.23076923,13.72972973,9.685714286,6.868421053,3.852941176,91.82926829,25.14285714,22.76315789,56.19444444,63.18918919,10.73170732
855,61.60227273,58.41176471,57.81578947,61.76923077,40.69565217,85.6,41.10526316,62.47368421,75.57894737,51.07894737,74.31428571,41.45714286,46.875,18.9,36.26315789,20.06976744,37.87179487,86.22857143,65.5625,44.37142857,63.54545455,50.82051282,15,69.34210526,65.62162162,39.17647059,33.91428571,22.2195122,51.11111111,20.20588235,34.675,61.74358974,54.18918919,8.675675676
856,65.69863014,46.5,39.65714286,58.84615385,56.225,22.57142857,49.42857143,60.65714286,83.58333333,44.57142857,76,43.59375,72.37837838,35.74358974,23.36842105,27.75675676,27.11904762,39.25641026,59.425,31.88571429,60.44444444,30.66666667,2.611111111,22.11764706,31.24324324,11.69444444,15.79487179,5.545454545,88.87179487,16.78947368,33.27777778,63.35135135,72.02564103,82.625
857,58.83529412,79.51428571,52.88235294,59.29411765,34.70454545,13.43243243,34.11111111,56.71052632,52.175,46.09090909,52.22222222,58.4375,84.55882353,83.13157895,44.05,10.17948718,32.46341463,73.94594595,64.08823529,68.05,68.69444444,49.72222222,34.51351351,57.59459459,67.42857143,35.875,32.10810811,15.16666667,60.71428571,25.74358974,21.15151515,71.06818182,59.48571429,12.53846154
858,80.06818182,47.87878788,12.54545455,44.81081081,1.818181818,60,50.37837838,48.48484848,34.73684211,25.94871795,42.38235294,45.91428571,73.31578947,16.76470588,13.27777778,14.05882353,33.92105263,80.73529412,61.25806452,75.60606061,41.56756757,56.875,88.73529412,18.47058824,17.27777778,69.8,45.325,10.21212121,13.16216216,6.029411765,12.59459459,8.777777778,54.47222222,40.52941176
859,57.30337079,38.83333333,43.48387097,48.55882353,33.15909091,81.08571429,28.82352941,37.05555556,72.31578947,29.67567568,72.41463415,59,31.89189189,49.7804878,33.27777778,47.47368421,59.15789474,80.4,59.4,35.18181818,37.05405405,68.475,35.97058824,73.34285714,82.56756757,62.44444444,45.54054054,45.52631579,26.58974359,14,45.88888889,28.36842105,44.96969697,15.97222222
860,72.4673913,73.88571429,33.89473684,52.45945946,25,13.72222222,34.6,64.12121212,61.57142857,45.09375,52.11428571,51.15789474,73.37837838,76.17073171,41.94444444,13.64864865,19.11428571,63.02702703,56.16216216,75.18421053,64.57894737,56.38888889,5.926829268,22.59459459,20.375,9.897435897,16.425,5.242424242,88.94871795,26.8,28.08823529,53.34210526,65.44117647,92.41666667
861,46.61797753,53.125,69.19444444,53.66666667,34.95238095,77.86842105,48.275,59.54545455,29.83783784,40.34210526,38.97058824,40.79487179,55.94285714,17.85365854,58.925,27.94594595,26.09090909,39.73684211,57.65714286,36.8125,76.74285714,30.87878788,1.842105263,10.55263158,15.60606061,7.615384615,8.135135135,4.771428571,92.05714286,18.5,30.53658537,60.55263158,55,44.44444444
862,46.20481928,37.27027027,53.69444444,66.35294118,35.76744186,83.91428571,65.81081081,67.25641026,35.13157895,42.21621622,32.61764706,41.875,42.72222222,24.61538462,59.87179487,41.125,24.80555556,57.97368421,52.62162162,29.54054054,58.18918919,47.225,2.157894737,19.325,12.62857143,10.78378378,7.95,3.028571429,91.68421053,26.58974359,32.02857143,48.55,39.2,15.08333333
863,40.79069767,34.17142857,65.42424242,57.85714286,56,85.60606061,48.30555556,54.92105263,27.91428571,38.10810811,29.90625,39.18918919,47.65789474,14.60526316,51.33333333,34.54545455,15,24.2,43.34285714,15.7027027,61.02941176,37.40540541,1.722222222,21.22222222,17.19444444,6.157894737,6.771428571,3.216216216,91.58333333,18.06060606,34.74358974,51.44117647,45.48648649,65.63888889
864,67.7816092,72.08108108,19.82352941,48.08823529,20.14893617,13.48648649,37.91891892,37.65789474,74.875,28.26470588,66.65714286,65.02857143,88.30555556,72.78378378,30.52631579,23.5,12.57142857,18.34285714,65.02857143,75.72222222,55.69444444,64.7027027,93.53658537,9.487179487,7.028571429,44.77777778,13.74358974,4.486486486,17.97368421,8.742857143,23.69444444,29.29411765,40.41176471,92.59459459
865,65.87058824,54.18918919,38.10810811,49.47368421,41.7173913,23.26829268,54.52941176,53.61538462,74,38.03030303,67.42857143,46.92857143,69.02777778,65.94736842,28.04761905,26.2195122,13,8.805555556,50.34210526,45.70588235,64.15789474,38.375,0.848484848,5.769230769,5.552631579,6.05,8,3.315789474,95.82051282,17.97297297,22.75,54.48571429,62.69230769,77.36111111
866,64.58536585,56.52631579,44.11764706,66.08571429,25.38,22.45945946,72.61538462,64.08108108,63.84615385,35.32352941,52.43589744,45.71794872,82.10810811,72.79487179,40.81578947,29.39473684,17.25714286,62.33333333,53.05555556,57.94871795,62,59,8.5,47.4375,46.21621622,13.7027027,18.47222222,5.166666667,78.38235294,22.51351351,29.41025641,57.26829268,58.4,31.88571429
867,74.86904762,51.33333333,34.88888889,63.97222222,47.1,25.13513514,55.23809524,57.13513514,74.42105263,38.91428571,65.2972973,38.64102564,71.92682927,37.85,24.81081081,24.3902439,29.94736842,76.71428571,60.45714286,47.23076923,48.63888889,56.52631579,82.24242424,29.22857143,36.84848485,64.78571429,58.28947368,12.25714286,23.79411765,18.5,34.80555556,63.27777778,60.22857143,92.21621622
868,57.46987952,40.35135135,55.31428571,46.97435897,35.89361702,32.125,63.60526316,38.25806452,50.89189189,29.44736842,49.64705882,51.24390244,59.1,58.36363636,58.35897436,51.17142857,30.56756757,69.64864865,45.08571429,36.23684211,43.875,70.97222222,9.166666667,41.48571429,43.52941176,34.4,36.5,10.72222222,72.08108108,20.26315789,59,29.08823529,35.54285714,27.11428571
869,55.075,71.81818182,45.02325581,48.35897436,26.55555556,15.5,58.33333333,55.33333333,52.87878788,38.62857143,52.57575758,49.10810811,78.71794872,76.76470588,61.2,12.04878049,30.41666667,51.6097561,58.36111111,63.44736842,56.05555556,65.05882353,67.2,47.28571429,59.97297297,60.17142857,56.43243243,15,45.45454545,23.1,26.11428571,44.83333333,54.61111111,74.94444444
870,53.98809524,84.63157895,53.91891892,51.25641026,25.02173913,10.23529412,29.61538462,54.8,46.7,51.16666667,52.2,67.05555556,88.5483871,83.13157895,52.325,5.277777778,25.67647059,60.72222222,62.89189189,73.47368421,74.75675676,59.77777778,11.37837838,51.08333333,47.44444444,20.11764706,27.04761905,6.828571429,79.02631579,25.27272727,15.21052632,52.85294118,57.46153846,74.63888889
871,79.63636364,43.4375,17.82051282,43.81081081,4.886363636,54.52777778,54.75,56.83333333,78.68421053,31.4,71.76923077,44.94594595,69.02777778,24.94736842,16.18918919,23.05263158,27.75,79.55555556,62.42105263,78.25641026,47.5,52.20930233,7.72972973,46.95121951,43.17647059,33.15789474,31.175,7.416666667,74.79487179,11.47368421,13.11428571,11.97297297,59.86111111,22.12195122
872,38.14285714,23.22857143,51.04878049,70.23684211,52.12765957,85.11111111,36.51428571,40.48484848,29.23076923,31.68571429,37.32352941,45,32.62162162,13.07894737,46.39534884,61.59459459,15.07692308,56.27777778,57.86111111,13.75,76.15789474,31.97058824,0.916666667,13.08571429,12.45945946,6,5.805555556,2.578947368,91.05882353,16.3030303,31.76470588,60.83783784,58.41935484,7.051282051
873,72.375,45.5952381,25.04347826,38.2972973,4.170212766,66.26470588,36.75675676,42.33333333,29.68421053,24.88888889,39.30769231,52.63414634,74.94285714,18.66666667,14.30555556,40.58974359,5.279069767,6.025641026,79.2972973,59.45945946,66.075,46.60606061,1.297297297,5.710526316,5.805555556,7.918918919,4.289473684,3.848484848,93.57142857,17.02702703,10.80555556,8.138888889,58.90909091,17.64864865
874,66.61728395,63.92307692,44.95121951,52.19444444,35.30952381,19.22222222,45.91428571,69.46153846,70.97222222,55,66.97142857,46.05263158,76.29411765,76.47368421,29.44444444,16.62162162,9.268292683,10.2972973,55.26470588,57.84444444,67,38.75,1,5.117647059,6.294117647,6.210526316,5.171428571,4.189189189,94.93939394,19.92307692,20.42105263,57.83783784,63.3125,71.85714286
875,52.1625,46.58974359,58.75555556,70.94117647,51.44186047,82.0625,41.08108108,62.91176471,52.94444444,43.37142857,46.61538462,39.92857143,73.97142857,16.81081081,53.75,28.14634146,30.13043478,68.94117647,57.28205128,28.125,79.21621622,26.17142857,4.305555556,35.625,47.91891892,15.8,18.22222222,6.810810811,79.81081081,21.47222222,27.85714286,76.22857143,62.43243243,14.97222222
876,78.82716049,50.08333333,18.40540541,48.69230769,13.63265306,30.83783784,56.65789474,46.28125,83.46875,27,80.65789474,55.47222222,71.38461538,23.275,17.59459459,33.38461538,81.81818182,88,66.91891892,72,24.97297297,67.13888889,52.67647059,64.09756098,57.27777778,79.6969697,61.92105263,73.97368421,6.631578947,6.28125,14.02631579,17,69.30555556,92.82051282
877,39.15189873,41.69444444,57.52777778,56.22857143,36.45454545,82.61764706,41.4375,56.75675676,46.425,37.5,45.33333333,42.42857143,57.60526316,22.34210526,59.18421053,35.25714286,27.55555556,39.88888889,46.44444444,32.60526316,68.35135135,43.44117647,2.114285714,14.57575758,13,7.736842105,9.131578947,4.348837209,89.125,24.36842105,51.14285714,53.44444444,44.56756757,72.34210526
878,55.77272727,37.05263158,48.47222222,61.64864865,46.57142857,86.41666667,59.57575758,63.18918919,71.43589744,40.41666667,65.51428571,40.22857143,46.19444444,12.51282051,35.6,40.90243902,23.875,51.58974359,64.43243243,26.45714286,63.78947368,37.54054054,2.72972973,21.40540541,17.73809524,6.58974359,10.86842105,4.416666667,91.05714286,24.66666667,41.02702703,55.88888889,58.55555556,11.2
879,67.81481481,61.94444444,37.10526316,72.81081081,34.975,19.11428571,38.85714286,56.23684211,73.42857143,50.34285714,65.28947368,47.16216216,81.35897436,75.35135135,27.17647059,39.82051282,16.4,17.22857143,70.08823529,54.61111111,74.48571429,52.39473684,3.742857143,6.486486486,6.073170732,8.083333333,8.333333333,3.916666667,94.325,21.69444444,32,68.72972973,58.43243243,16.91666667
880,68.10714286,75.02777778,39.97142857,71.77777778,31.14893617,19.63888889,39.51282051,68.36111111,67.09756098,54.04761905,58.07317073,46.55882353,83.925,77.92105263,34.91428571,24.05405405,19.35714286,75.83333333,62.88888889,65.15151515,69.13888889,49.125,4.463414634,21.75675676,25,11.94285714,23.83783784,7.235294118,89.46153846,26.39473684,29.87179487,72.26470588,60,86.48571429
881,51.45679012,53.61538462,63.31707317,59.61111111,43.74468085,85.64705882,34.76470588,61.02564103,34.51282051,40.23076923,38.4,43.52777778,43.2,18.68421053,43.87179487,24.43589744,24.04166667,36.52941176,46.34285714,34.83333333,74.91666667,36.75675676,2.058823529,12.08108108,13.7,4.351351351,9.684210526,3.916666667,92.97222222,26.65625,26.25714286,68.08571429,54.08333333,18.53125
882,83.9382716,57.86842105,18.7027027,37.02857143,1.977272727,60,54.94285714,64.65853659,63.075,45.125,55.78947368,45.5,79.81578947,17.95121951,15.26666667,19.5,6.717948718,46.48648649,51.28571429,78.63888889,62.57142857,55.18421053,31.57777778,22.35897436,32.05,26.92307692,25.25641026,5.388888889,77.72972973,11.97222222,13.88571429,9.888888889,61.45714286,29
883,55.43037975,62.71428571,43.79411765,45.42424242,29.92857143,24.94444444,43.45945946,54.87179487,55.9,36.61764706,51.27272727,46.41176471,75.88888889,71.76923077,42.10810811,14.27777778,20.20930233,57.47222222,47.71052632,52.225,55.11764706,62.84848485,10.61538462,32.25581395,38.42424242,17.94444444,25.73684211,7.72972973,83.14285714,17.91428571,38.44444444,42.21875,36.18421053,72.09375
884,44.60759494,45.2,70.60606061,45.67647059,42.22222222,87.74285714,46.33333333,53.20512821,34.35135135,46.59459459,35.05882353,44.97297297,33.41025641,12.55263158,48.67567568,23.47222222,40.71428571,64.02631579,50.89189189,28.39473684,49.87878788,50.91176471,13.32432432,58.25,67.07692308,37.11764706,36.95,27.84848485,45.30555556,16.22222222,27.13888889,39.38235294,53.23684211,88.81578947
885,64.01219512,70.44117647,45.20588235,59.13157895,27.69767442,13.52631579,39.15789474,57.61538462,57.51428571,51.76470588,47.45454545,53.84848485,89.825,75.97368421,45.22857143,13.73170732,23.43902439,56.02857143,58.48648649,67.62857143,69.48648649,54.75,9.694444444,38.59459459,47.5,24.81818182,26.63636364,12.63157895,80.11764706,20.23529412,28.25641026,61.41666667,54.775,87.08333333
886,57.19753086,85.13157895,47.22857143,61.94444444,23.42857143,7.583333333,25.92105263,48.75675676,54.25714286,56.9047619,48.94285714,68.51428571,91.43589744,77.84615385,60.51282051,6.333333333,18.68421053,74.88571429,63.39473684,78.78947368,79.78947368,51.12820513,16.62857143,31.13513514,31,12.54545455,23.97142857,6.305555556,87.94736842,25.08108108,20.47222222,61.20588235,60.02941176,20.07692308
887,55.85227273,40.47058824,55.23529412,49.79487179,41.80434783,87.80555556,68.05714286,54.97222222,60.075,32.25714286,56.52777778,47.76923077,38.44736842,5.558823529,51.20588235,30.5,44.68888889,65.2972973,48.52941176,36.35135135,43.28125,53.21052632,21.18918919,68.15909091,73.90909091,53.2972973,54.45945946,31.58333333,42.75675676,15.53846154,41.85294118,43.45945946,57.07894737,70.77777778
888,63.3373494,68.93939394,38.61111111,48.29411765,19.75,15.11111111,47.37142857,54.2,41.02564103,26.85294118,33.75,49.63636364,77.64285714,54.94285714,37.9,14.76470588,52.41463415,95.12121212,49.23529412,66.85,35.81578947,62.92105263,91.52777778,29.78947368,38.12195122,73.17948718,63,30.97297297,13.17142857,11.44117647,24.5,27.42424242,52.13513514,33.84210526
889,66.98765432,74.72222222,39.72972973,63.11764706,34.625,11.94871795,38.89189189,65.17073171,63.78947368,52.20588235,62.08571429,46.30769231,81.81081081,75.35135135,32.55263158,13.47222222,23.23076923,72.69444444,55.10526316,65.48717949,67.52941176,44.81818182,7.275,35.44444444,24.65789474,15.47368421,22.86486486,7.352941176,87.83333333,28.05405405,25.55882353,71.34285714,63.63157895,88.8
890,75.675,44.23684211,16.89189189,39.05714286,8.454545455,56.475,33.08333333,51.63888889,67.54054054,33.48571429,60.52941176,43.39473684,71.71794872,22.43589744,18.17647059,31.58333333,33.4,56.35135135,54.08823529,64.66666667,37.66666667,55.75,35.27027027,55.71794872,62.5,49.23684211,50.9,18.45714286,48.22222222,16.74285714,23.88571429,9.142857143,67.18421053,94.34285714
891,65.36363636,62.58823529,33.58974359,65.05555556,25.23255814,15.17647059,68.51351351,53.82857143,77.94444444,46.72222222,76.94117647,57.73170732,85.97222222,78.675,28.38888889,27.45945946,23.71428571,56.91176471,66.825,63.74285714,62.41176471,58.21621622,28.37837838,35.66666667,57.84210526,34.08108108,41.51282051,13.71428571,58.36842105,24.25641026,25.11428571,60.58333333,65.75675676,51.18421053
892,39.53246753,26.11111111,47.78947368,48.18918919,35.55813953,86.40540541,37.47368421,49.88571429,34.20512821,39.43243243,30.54054054,56.13157895,19.65,27.13888889,45,64.08823529,21.08695652,63.94117647,44.17948718,22.23529412,48.16666667,43.82352941,2.05,21.57894737,10.63888889,10.89189189,8.80952381,5.25,88,25.5,32.62162162,34.97142857,33.43243243,94.17142857
893,51.45454545,55.51162791,69.23684211,56.2,52.41860465,88.91428571,31.55882353,69.23684211,37.375,46.64705882,39.94594595,41.10526316,48.68421053,17.45714286,48.175,22.475,24.45,44.71428571,55.54054054,33.2,70.45714286,24.45714286,2.58974359,15.82352941,19.94285714,12.47222222,11.54054054,4.710526316,91.24242424,25.525,31.75675676,73.27777778,53.27272727,93.325
894,63.7804878,55.05714286,26.47222222,48.22857143,15.86666667,70.11627907,28.4,53.24324324,62.08571429,44.78378378,52.16666667,50.97222222,75.05263158,22.78571429,39.95348837,22.89473684,46.23255814,90.02631579,56.88235294,63.81818182,49.78125,55.82857143,25.59459459,69.26315789,70.02857143,47.28571429,49.85714286,25.57575758,40.07894737,11.6,34.70588235,21.15,62,8.363636364
895,51.6875,29.69230769,49.975,54.23684211,67.95454545,87.77777778,58.11428571,54.85294118,36.77777778,40.92307692,36.41025641,48.37142857,41.27027027,21,28.10526316,39.14705882,26.34210526,19.05555556,49.87179487,15.7,49.81081081,40.29411765,3,34.02702703,30.02702703,15.38888889,21.06976744,10.85294118,85,18.61111111,26.67567568,32.60526316,56.90243902,10.26470588
896,74.61728395,70.08571429,30.77777778,55.05555556,24.2,12.32352941,40.65,69.44444444,78.46153846,56.8974359,67.84210526,48.5,79.64864865,67.72972973,20.09302326,15.51351351,18.34146341,25.5,64.89189189,71.38888889,69.18918919,51.72972973,1.638888889,10.20512821,10.21052632,10.58333333,8.2,3.228571429,92.94444444,21.55263158,20.86842105,50.08571429,67.65789474,56.65
897,40.24,33.475,55.34210526,63.61764706,55.44444444,69.84210526,50.11764706,48.51428571,29.95,36.82857143,36.11428571,52.97058824,57.05555556,23.5952381,37.45,53.54285714,32.2,66.56097561,54.15789474,17.77419355,71.46153846,46.45945946,7.153846154,38.5,25.12121212,17.02857143,20.5,8.512820513,83.80555556,17.94117647,48.82352941,63.57894737,50.12121212,10.08333333
898,59.41558442,56.02777778,45.72972973,58.71794872,39.16666667,52.77142857,38.58974359,60.08571429,76.68571429,44.22857143,74.34285714,41.23529412,74.05405405,18.48717949,34.97297297,23.25,26.33333333,51,65.31428571,49.25,68.24324324,57.78787879,3.333333333,10.97619048,17.75,11.15625,19.9,5.25,90.8,20.61764706,70.39473684,56.92307692,50.80555556,13.12820513
899,36.68831169,30.24324324,61.74358974,57.75,46.05,55.51428571,36.2,46.225,27.48571429,33.87179487,26.27027027,40.69230769,60.44444444,29.07894737,42.42857143,40.33333333,21.26829268,76.02941176,62.675,18.23529412,51.02777778,56.10526316,7.147058824,45.81578947,38.27027027,21.73684211,30.28947368,11.2,76.61538462,22.14285714,59.56756757,40.08333333,42.02777778,57.41666667
900,47.47619048,85.10810811,48.28205128,47.68421053,22.84090909,8.8,20.36363636,46.67567568,52.37142857,56.86842105,56.53658537,62.8,86.26470588,85.04651163,53.65714286,7.024390244,15.29545455,45.43589744,55.30555556,71.89473684,82.02777778,51.13888889,26.92307692,39.71428571,37.3,13.93939394,14,11.17647059,86.85714286,24.05714286,25.27027027,51.59459459,59.81081081,35.65789474
901,50.43835616,45.13888889,60.56410256,55.74285714,44.64285714,27.08571429,47.6969697,42.69444444,29.22857143,31.42105263,41.6,63.17142857,61.73684211,69.17142857,34.16216216,29.30769231,52.575,83.91428571,48.08333333,29.76470588,34.78787879,57,80.94594595,60,59.52777778,80.35135135,79.05555556,25.86486486,19.7027027,9.146341463,33.67567568,60.52631579,57.48648649,39.97058824
902,67.0125,50.95348837,45.61538462,56.02702703,40.41304348,18.70588235,51.64705882,51.63888889,83.75,42.13157895,79.36111111,52,72.47368421,64.97222222,35.05263158,35.56410256,32,71.53846154,65.55882353,48.39473684,54.05555556,57.21052632,17.57894737,58.95121951,64.75,36.6097561,40.31578947,24.62162162,57.31578947,14.80487805,26.48571429,58.75,66.84615385,90.77142857
903,42.48648649,54.5625,53.05555556,52.65789474,26.70212766,75.16216216,36.08333333,54.86842105,51.61111111,45,55.77142857,52.78378378,58.57142857,29.44736842,53.375,31.22857143,9.552631579,36.92105263,60.15789474,48.51515152,70.525,58.93939394,3.195121951,24.5,26.08823529,5.951219512,10.59459459,7.972222222,91.19444444,27.42105263,60.41935484,38.81081081,49.02702703,65.91891892
904,62.74666667,66.71875,53.625,66.05263158,39.225,24,46,48.94594595,48.78787879,39.0952381,42.76315789,49.325,84.08571429,38.70731707,44.07692308,12.44444444,28.81395349,93.32352941,47.75,57.51282051,57.17142857,47.68571429,91.34285714,35.84210526,37.20512821,64.52941176,64.65789474,15.4375,20.55882353,15.33333333,24.11111111,67.51282051,57.61764706,12.47368421
905,63.65217391,49.91666667,42.19512195,59.11428571,38.12244898,34.86486486,39.27027027,54.18421053,56.28571429,41.78947368,55.44444444,42.08108108,74.67567568,24.84615385,42.84615385,31.51428571,23.7,57.09090909,67.17948718,46.80487805,52.6,67.4375,8.833333333,42.4,39.45714286,16.91666667,32.14285714,6.027777778,86.51428571,17.5,70.06666667,53.35897436,49.82352941,54.58333333
